"Time [s]";"Pressure [mmHg]";
1.46;0.00;
1.47;0.00;
1.48;0.00;
1.49;0.00;
1.50;0.00;
1.51;0.00;
1.52;0.00;
1.53;0.00;
1.54;0.00;
1.55;0.00;
1.56;0.00;
1.57;0.00;
1.58;0.00;
1.59;0.00;
1.60;0.00;
1.61;0.00;
1.62;0.00;
1.63;0.00;
1.64;0.00;
1.65;0.00;
1.66;0.00;
1.67;0.00;
1.68;0.00;
1.69;0.00;
1.70;0.00;
1.71;0.00;
1.72;0.00;
1.73;0.00;
1.74;0.00;
1.75;0.00;
1.76;0.00;
1.77;0.00;
1.78;0.00;
1.79;0.00;
1.80;0.00;
1.81;0.00;
1.82;0.00;
1.83;0.00;
1.84;0.00;
1.85;0.00;
1.86;0.00;
1.87;0.00;
1.88;0.00;
1.89;0.00;
1.90;0.00;
1.91;0.00;
1.92;0.00;
1.93;0.00;
1.94;0.00;
1.95;0.00;
1.96;0.00;
1.97;0.00;
1.98;0.00;
1.99;0.00;
2.00;0.00;
2.01;0.00;
2.02;0.00;
2.03;0.00;
2.04;0.00;
2.05;0.00;
2.06;0.00;
2.07;0.00;
2.08;0.00;
2.09;0.00;
2.10;0.00;
2.11;0.00;
2.12;0.00;
2.13;0.00;
2.14;0.00;
2.15;0.00;
2.16;0.00;
2.17;0.00;
2.18;0.00;
2.19;0.00;
2.20;0.00;
2.21;0.00;
2.22;0.00;
2.23;0.00;
2.24;0.00;
2.25;0.00;
2.26;0.00;
2.27;0.00;
2.28;0.00;
2.29;0.00;
2.30;0.00;
2.31;0.00;
2.32;0.00;
2.33;0.00;
2.34;0.00;
2.35;0.00;
2.36;0.00;
2.37;0.00;
2.38;0.00;
2.39;0.00;
2.40;0.00;
2.41;0.00;
2.42;0.00;
2.43;0.00;
2.44;0.00;
2.45;0.00;
2.46;0.00;
2.47;0.00;
2.48;0.00;
2.49;0.00;
2.50;0.00;
2.51;0.00;
2.52;0.00;
2.53;0.00;
2.54;0.00;
2.55;0.00;
2.56;0.00;
2.57;0.00;
2.58;0.00;
2.59;0.00;
2.60;0.00;
2.61;0.00;
2.62;0.00;
2.63;0.00;
2.64;0.00;
2.65;0.00;
2.66;0.00;
2.67;0.00;
2.68;0.00;
2.69;0.00;
2.70;0.00;
2.71;0.00;
2.72;0.00;
2.73;0.00;
2.74;0.00;
2.75;11.23;
2.76;63.42;
2.77;89.31;
2.78;104.36;
2.79;119.58;
2.80;133.56;
2.81;142.33;
2.82;152.28;
2.83;161.73;
2.84;169.45;
2.85;174.86;
2.86;178.06;
2.87;179.73;
2.88;180.77;
2.89;181.20;
2.90;181.58;
2.91;181.58;
2.92;181.81;
2.93;181.83;
2.94;181.86;
2.95;181.94;
2.96;181.95;
2.97;181.94;
2.98;181.84;
2.99;181.88;
3.00;181.81;
3.01;181.83;
3.02;181.89;
3.03;181.89;
3.04;181.94;
3.05;181.89;
3.06;181.92;
3.07;181.81;
3.08;181.72;
3.09;181.75;
3.10;181.72;
3.11;181.78;
3.12;181.75;
3.13;181.69;
3.14;181.62;
3.15;181.66;
3.16;181.59;
3.17;181.56;
3.18;181.50;
3.19;181.47;
3.20;181.52;
3.21;181.30;
3.22;181.27;
3.23;181.25;
3.24;181.19;
3.25;181.23;
3.26;181.22;
3.27;181.22;
3.28;181.12;
3.29;181.17;
3.30;181.19;
3.31;180.92;
3.32;181.03;
3.33;181.00;
3.34;180.94;
3.35;180.94;
3.36;180.80;
3.37;180.75;
3.38;180.73;
3.39;180.78;
3.40;180.66;
3.41;180.64;
3.42;180.70;
3.43;180.62;
3.44;180.62;
3.45;180.70;
3.46;180.53;
3.47;180.56;
3.48;180.56;
3.49;180.52;
3.50;180.48;
3.51;180.45;
3.52;180.41;
3.53;180.31;
3.54;180.27;
3.55;180.33;
3.56;180.31;
3.57;180.25;
3.58;180.16;
3.59;180.16;
3.60;180.20;
3.61;180.16;
3.62;180.19;
3.63;180.27;
3.64;180.20;
3.65;180.27;
3.66;180.08;
3.67;180.09;
3.68;180.05;
3.69;180.11;
3.70;179.95;
3.71;179.83;
3.72;179.84;
3.73;179.91;
3.74;179.77;
3.75;179.72;
3.76;179.75;
3.77;179.70;
3.78;179.88;
3.79;179.89;
3.80;179.78;
3.81;179.77;
3.82;179.70;
3.83;179.77;
3.84;179.59;
3.85;179.55;
3.86;179.66;
3.87;179.58;
3.88;179.62;
3.89;179.67;
3.90;179.56;
3.91;179.47;
3.92;179.39;
3.93;179.38;
3.94;179.50;
3.95;179.52;
3.96;179.45;
3.97;179.42;
3.98;179.36;
3.99;179.36;
4.00;179.30;
4.01;179.31;
4.02;179.22;
4.03;179.33;
4.04;179.19;
4.05;179.23;
4.06;179.23;
4.07;179.12;
4.08;179.16;
4.09;179.09;
4.10;179.19;
4.11;179.14;
4.12;179.09;
4.13;179.02;
4.14;178.91;
4.15;178.97;
4.16;178.91;
4.17;178.88;
4.18;178.84;
4.19;178.84;
4.20;178.81;
4.21;178.78;
4.22;178.72;
4.23;178.67;
4.24;178.67;
4.25;178.70;
4.26;178.69;
4.27;178.72;
4.28;178.83;
4.29;178.72;
4.30;178.70;
4.31;178.70;
4.32;178.67;
4.33;178.62;
4.34;178.61;
4.35;178.64;
4.36;178.67;
4.37;178.62;
4.38;178.52;
4.39;178.48;
4.40;178.62;
4.41;178.69;
4.42;178.58;
4.43;178.59;
4.44;178.52;
4.45;178.55;
4.46;178.53;
4.47;178.48;
4.48;178.42;
4.49;178.52;
4.50;178.42;
4.51;178.45;
4.52;178.41;
4.53;178.41;
4.54;178.27;
4.55;178.27;
4.56;178.31;
4.57;178.19;
4.58;178.11;
4.59;178.16;
4.60;178.09;
4.61;178.14;
4.62;178.06;
4.63;178.11;
4.64;178.05;
4.65;178.08;
4.66;178.03;
4.67;178.00;
4.68;177.88;
4.69;177.97;
4.70;178.00;
4.71;178.06;
4.72;178.05;
4.73;177.88;
4.74;177.98;
4.75;178.02;
4.76;177.94;
4.77;177.92;
4.78;177.94;
4.79;177.89;
4.80;177.91;
4.81;177.83;
4.82;177.84;
4.83;177.78;
4.84;177.75;
4.85;177.81;
4.86;177.81;
4.87;177.81;
4.88;177.78;
4.89;177.67;
4.90;177.67;
4.91;177.67;
4.92;177.67;
4.93;177.61;
4.94;177.66;
4.95;177.55;
4.96;177.55;
4.97;177.75;
4.98;177.67;
4.99;177.73;
5.00;177.64;
5.01;177.59;
5.02;177.58;
5.03;177.44;
5.04;177.55;
5.05;177.48;
5.06;177.50;
5.07;177.39;
5.08;177.42;
5.09;177.52;
5.10;177.42;
5.11;177.36;
5.12;177.38;
5.13;177.34;
5.14;177.17;
5.15;176.92;
5.16;177.09;
5.17;177.69;
5.18;177.31;
5.19;176.33;
5.20;177.89;
5.21;176.77;
5.22;178.67;
5.23;176.05;
5.24;175.88;
5.25;179.89;
5.26;172.77;
5.27;178.42;
5.28;178.41;
5.29;171.77;
5.30;181.42;
5.31;174.91;
5.32;173.77;
5.33;182.83;
5.34;171.73;
5.35;176.36;
5.36;183.00;
5.37;169.70;
5.38;178.30;
5.39;181.89;
5.40;169.17;
5.41;180.34;
5.42;179.03;
5.43;169.42;
5.44;182.22;
5.45;176.36;
5.46;171.45;
5.47;182.94;
5.48;173.58;
5.49;173.50;
5.50;182.88;
5.51;171.73;
5.52;176.30;
5.53;182.05;
5.54;170.66;
5.55;178.48;
5.56;183.77;
5.57;171.03;
5.58;175.81;
5.59;185.14;
5.60;173.80;
5.61;172.28;
5.62;183.83;
5.63;174.80;
5.64;170.89;
5.65;183.09;
5.66;174.50;
5.67;172.98;
5.68;183.58;
5.69;174.92;
5.70;171.28;
5.71;182.92;
5.72;175.14;
5.73;172.91;
5.74;183.44;
5.75;175.33;
5.76;171.16;
5.77;182.95;
5.78;175.98;
5.79;171.70;
5.80;182.31;
5.81;176.70;
5.82;171.88;
5.83;182.42;
5.84;177.73;
5.85;170.05;
5.86;181.20;
5.87;179.77;
5.88;170.19;
5.89;179.44;
5.90;180.72;
5.91;171.33;
5.92;179.30;
5.93;181.75;
5.94;171.25;
5.95;178.16;
5.96;182.84;
5.97;171.58;
5.98;176.11;
5.99;183.58;
6.00;173.55;
6.01;173.91;
6.02;183.22;
6.03;176.16;
6.04;172.28;
6.05;182.22;
6.06;178.77;
6.07;170.89;
6.08;180.33;
6.09;181.77;
6.10;171.33;
6.11;178.12;
6.12;182.84;
6.13;172.27;
6.14;176.08;
6.15;183.56;
6.16;174.20;
6.17;174.05;
6.18;183.16;
6.19;176.61;
6.20;172.66;
6.21;181.89;
6.22;179.09;
6.23;171.53;
6.24;180.06;
6.25;181.42;
6.26;171.97;
6.27;178.23;
6.28;182.70;
6.29;172.69;
6.30;176.33;
6.31;183.28;
6.32;174.47;
6.33;174.39;
6.34;182.97;
6.35;176.77;
6.36;172.92;
6.37;181.88;
6.38;179.05;
6.39;171.86;
6.40;180.00;
6.41;181.52;
6.42;172.48;
6.43;178.23;
6.44;182.78;
6.45;173.12;
6.46;176.36;
6.47;182.97;
6.48;174.91;
6.49;174.52;
6.50;182.77;
6.51;177.00;
6.52;173.25;
6.53;181.64;
6.54;179.09;
6.55;172.30;
6.56;180.05;
6.57;181.27;
6.58;172.56;
6.59;178.20;
6.60;182.42;
6.61;173.45;
6.62;176.44;
6.63;182.77;
6.64;174.86;
6.65;174.92;
6.66;182.38;
6.67;176.75;
6.68;173.83;
6.69;181.33;
6.70;177.23;
6.71;174.67;
6.72;181.19;
6.73;177.78;
6.74;174.09;
6.75;180.89;
6.76;178.70;
6.77;173.03;
6.78;179.91;
6.79;180.33;
6.80;173.34;
6.81;178.42;
6.82;181.23;
6.83;173.67;
6.84;176.95;
6.85;181.12;
6.86;175.09;
6.87;177.09;
6.88;181.45;
6.89;174.83;
6.90;176.36;
6.91;181.67;
6.92;175.69;
6.93;175.33;
6.94;181.41;
6.95;177.00;
6.96;174.34;
6.97;180.62;
6.98;177.23;
6.99;177.73;
7.00;180.23;
7.01;175.86;
7.02;176.94;
7.03;181.00;
7.04;175.98;
7.05;175.61;
7.06;180.95;
7.07;176.89;
7.08;174.98;
7.09;181.08;
7.10;181.56;
7.11;173.08;
7.12;176.48;
7.13;181.73;
7.14;175.50;
7.15;175.30;
7.16;181.02;
7.17;177.16;
7.18;174.70;
7.19;180.28;
7.20;177.36;
7.21;175.94;
7.22;180.11;
7.23;177.39;
7.24;175.14;
7.25;179.89;
7.26;177.89;
7.27;174.84;
7.28;179.55;
7.29;180.03;
7.30;174.28;
7.31;177.69;
7.32;180.66;
7.33;175.02;
7.34;176.50;
7.35;181.09;
7.36;176.05;
7.37;175.52;
7.38;180.69;
7.39;176.95;
7.40;174.95;
7.41;180.67;
7.42;181.47;
7.43;173.55;
7.44;176.52;
7.45;180.81;
7.46;175.19;
7.47;175.88;
7.48;181.36;
7.49;177.23;
7.50;174.34;
7.51;180.03;
7.52;177.95;
7.53;174.38;
7.54;179.64;
7.55;179.98;
7.56;174.00;
7.57;177.78;
7.58;180.58;
7.59;174.69;
7.60;176.75;
7.61;180.27;
7.62;175.38;
7.63;176.42;
7.64;180.75;
7.65;176.23;
7.66;175.42;
7.67;180.64;
7.68;177.20;
7.69;174.48;
7.70;179.89;
7.71;179.38;
7.72;174.00;
7.73;178.47;
7.74;180.78;
7.75;174.47;
7.76;176.66;
7.77;180.36;
7.78;175.38;
7.79;176.33;
7.80;180.75;
7.81;176.25;
7.82;175.44;
7.83;180.58;
7.84;177.50;
7.85;174.64;
7.86;179.81;
7.87;178.83;
7.88;174.34;
7.89;179.00;
7.90;179.64;
7.91;174.66;
7.92;178.44;
7.93;179.66;
7.94;174.80;
7.95;177.34;
7.96;180.39;
7.97;175.28;
7.98;175.98;
7.99;180.67;
8.00;176.64;
8.01;178.08;
8.02;181.52;
8.03;176.20;
8.04;174.28;
8.05;180.58;
8.06;178.91;
8.07;173.28;
8.08;178.47;
8.09;178.36;
8.10;165.17;
8.11;153.61;
8.12;148.41;
8.13;141.69;
8.14;133.88;
8.15;128.14;
8.16;131.12;
8.17;133.03;
8.18;129.64;
8.19;130.61;
8.20;132.67;
8.21;130.14;
8.22;131.25;
8.23;132.03;
8.24;129.70;
8.25;132.31;
8.26;132.55;
8.27;129.39;
8.28;131.98;
8.29;133.14;
8.30;129.00;
8.31;129.36;
8.32;132.45;
8.33;130.92;
8.34;129.12;
8.35;131.11;
8.36;133.20;
8.37;129.72;
8.38;128.91;
8.39;131.98;
8.40;131.48;
8.41;128.95;
8.42;130.98;
8.43;132.03;
8.44;129.72;
8.45;131.44;
8.46;131.41;
8.47;129.86;
8.48;131.84;
8.49;130.66;
8.50;129.56;
8.51;130.66;
8.52;132.27;
8.53;130.05;
8.54;130.38;
8.55;132.39;
8.56;130.45;
8.57;128.95;
8.58;131.00;
8.59;131.80;
8.60;129.48;
8.61;129.88;
8.62;131.09;
8.63;130.55;
8.64;130.45;
8.65;131.97;
8.66;130.06;
8.67;129.52;
8.68;130.83;
8.69;131.28;
8.70;129.98;
8.71;131.25;
8.72;132.00;
8.73;129.67;
8.74;131.28;
8.75;132.11;
8.76;129.25;
8.77;129.56;
8.78;131.59;
8.79;131.27;
8.80;129.95;
8.81;131.64;
8.82;130.91;
8.83;129.47;
8.84;130.66;
8.85;131.25;
8.86;130.14;
8.87;131.11;
8.88;132.08;
8.89;129.69;
8.90;131.09;
8.91;132.09;
8.92;129.30;
8.93;129.66;
8.94;131.38;
8.95;131.52;
8.96;129.38;
8.97;130.61;
8.98;131.20;
8.99;130.16;
9.00;131.33;
9.01;131.69;
9.02;129.38;
9.03;130.42;
9.04;131.36;
9.05;130.44;
9.06;130.89;
9.07;132.22;
9.08;129.77;
9.09;130.19;
9.10;132.25;
9.11;130.92;
9.12;129.00;
9.13;130.89;
9.14;131.19;
9.15;129.97;
9.16;130.88;
9.17;131.41;
9.18;129.89;
9.19;131.67;
9.20;131.89;
9.21;129.09;
9.22;129.73;
9.23;131.94;
9.24;131.91;
9.25;128.81;
9.26;130.09;
9.27;131.98;
9.28;130.55;
9.29;129.58;
9.30;130.69;
9.31;131.22;
9.32;130.41;
9.33;130.91;
9.34;132.06;
9.35;129.64;
9.36;130.12;
9.37;131.64;
9.38;130.91;
9.39;129.86;
9.40;131.02;
9.41;131.38;
9.42;130.08;
9.43;131.72;
9.44;131.81;
9.45;130.33;
9.46;136.30;
9.47;142.89;
9.48;144.95;
9.49;146.78;
9.50;151.59;
9.51;154.45;
9.52;151.83;
9.53;151.50;
9.54;153.58;
9.55;153.69;
9.56;151.53;
9.57;152.20;
9.58;154.20;
9.59;154.33;
9.60;150.73;
9.61;151.86;
9.62;154.61;
9.63;153.03;
9.64;152.75;
9.65;154.27;
9.66;152.45;
9.67;153.31;
9.68;153.48;
9.69;152.19;
9.70;152.52;
9.71;153.19;
9.72;153.56;
9.73;152.80;
9.74;153.33;
9.75;153.56;
9.76;152.61;
9.77;153.72;
9.78;153.52;
9.79;152.31;
9.80;153.92;
9.81;154.11;
9.82;151.75;
9.83;153.53;
9.84;154.50;
9.85;151.69;
9.86;152.98;
9.87;153.62;
9.88;152.30;
9.89;152.19;
9.90;152.97;
9.91;153.83;
9.92;152.98;
9.93;151.39;
9.94;152.77;
9.95;153.75;
9.96;152.70;
9.97;152.05;
9.98;153.03;
9.99;154.48;
10.00;152.17;
10.01;151.77;
10.02;153.33;
10.03;153.25;
10.04;153.02;
10.05;154.19;
10.06;152.39;
10.07;151.52;
10.08;153.12;
10.09;153.39;
10.10;152.75;
10.11;153.53;
10.12;153.23;
10.13;152.67;
10.14;153.39;
10.15;160.06;
10.16;169.58;
10.17;177.23;
10.18;182.59;
10.19;187.84;
10.20;192.86;
10.21;193.64;
10.22;187.70;
10.23;188.22;
10.24;192.16;
10.25;192.03;
10.26;189.47;
10.27;189.77;
10.28;191.62;
10.29;191.59;
10.30;189.81;
10.31;190.20;
10.32;191.45;
10.33;191.27;
10.34;190.91;
10.35;190.75;
10.36;190.92;
10.37;191.25;
10.38;191.16;
10.39;190.97;
10.40;191.08;
10.41;191.19;
10.42;191.11;
10.43;191.05;
10.44;191.11;
10.45;191.22;
10.46;191.22;
10.47;191.20;
10.48;191.28;
10.49;191.17;
10.50;191.08;
10.51;191.02;
10.52;191.16;
10.53;191.14;
10.54;191.27;
10.55;191.16;
10.56;191.11;
10.57;191.09;
10.58;191.09;
10.59;191.23;
10.60;191.12;
10.61;191.19;
10.62;191.11;
10.63;191.09;
10.64;191.23;
10.65;191.11;
10.66;191.12;
10.67;191.17;
10.68;191.08;
10.69;191.02;
10.70;191.19;
10.71;191.23;
10.72;191.17;
10.73;191.06;
10.74;191.08;
10.75;191.25;
10.76;191.23;
10.77;191.11;
10.78;191.12;
10.79;191.17;
10.80;191.25;
10.81;191.20;
10.82;191.22;
10.83;191.16;
10.84;191.39;
10.85;194.28;
10.86;198.28;
10.87;201.41;
10.88;206.09;
10.89;208.86;
10.90;210.12;
10.91;206.02;
10.92;207.16;
10.93;210.19;
10.94;207.14;
10.95;206.70;
10.96;209.47;
10.97;208.58;
10.98;206.53;
10.99;209.00;
11.00;209.38;
11.01;205.58;
11.02;208.20;
11.03;210.16;
11.04;204.81;
11.05;206.41;
11.06;210.47;
11.07;207.70;
11.08;205.06;
11.09;208.95;
11.10;209.91;
11.11;203.47;
11.12;206.83;
11.13;210.58;
11.14;206.25;
11.15;205.95;
11.16;209.41;
11.17;208.59;
11.18;203.95;
11.19;208.34;
11.20;211.27;
11.21;205.17;
11.22;205.59;
11.23;209.78;
11.24;209.38;
11.25;204.91;
11.26;207.52;
11.27;210.28;
11.28;204.52;
11.29;205.58;
11.30;210.03;
11.31;208.25;
11.32;203.66;
11.33;208.33;
11.34;210.33;
11.35;203.78;
11.36;206.42;
11.37;210.69;
11.38;206.61;
11.39;203.53;
11.40;208.94;
11.41;210.12;
11.42;205.03;
11.43;206.89;
11.44;210.03;
11.45;206.02;
11.46;204.86;
11.47;209.41;
11.48;209.47;
11.49;204.86;
11.50;208.06;
11.51;210.19;
11.52;204.14;
11.53;205.58;
11.54;210.11;
11.55;207.52;
11.56;204.81;
11.57;210.64;
11.58;214.31;
11.59;212.20;
11.60;213.72;
11.61;217.52;
11.62;218.19;
11.63;214.12;
11.64;216.84;
11.65;218.75;
11.66;213.09;
11.67;214.81;
11.68;219.30;
11.69;216.23;
11.70;213.53;
11.71;217.91;
11.72;218.41;
11.73;213.55;
11.74;216.77;
11.75;219.05;
11.76;212.77;
11.77;214.59;
11.78;219.41;
11.79;216.64;
11.80;213.25;
11.81;217.02;
11.82;219.53;
11.83;213.55;
11.84;215.11;
11.85;219.19;
11.86;215.31;
11.87;214.56;
11.88;218.17;
11.89;217.05;
11.90;212.67;
11.91;217.19;
11.92;219.11;
11.93;212.08;
11.94;215.30;
11.95;219.67;
11.96;214.86;
11.97;214.23;
11.98;218.20;
11.99;217.05;
12.00;212.47;
12.01;217.06;
12.02;219.98;
12.03;213.61;
12.04;214.81;
12.05;218.94;
12.06;215.38;
12.07;212.38;
12.08;217.75;
12.09;218.70;
12.10;213.58;
12.11;216.12;
12.12;218.98;
12.13;214.80;
12.14;215.55;
12.15;218.33;
12.16;215.64;
12.17;212.86;
12.18;217.75;
12.19;218.58;
12.20;213.34;
12.21;215.86;
12.22;218.97;
12.23;214.06;
12.24;213.75;
12.25;218.56;
12.26;218.30;
12.27;212.70;
12.28;215.84;
12.29;218.67;
12.30;209.78;
12.31;210.02;
12.32;214.12;
12.33;206.89;
12.34;204.39;
12.35;209.14;
12.36;209.14;
12.37;202.30;
12.38;206.22;
12.39;210.69;
12.40;205.58;
12.41;202.73;
12.42;208.58;
12.43;210.28;
12.44;202.67;
12.45;204.91;
12.46;210.05;
12.47;207.53;
12.48;202.66;
12.49;207.84;
12.50;209.91;
12.51;202.86;
12.52;205.80;
12.53;210.23;
12.54;205.98;
12.55;202.86;
12.56;208.56;
12.57;210.11;
12.58;202.92;
12.59;205.00;
12.60;210.12;
12.61;207.55;
12.62;202.78;
12.63;207.98;
12.64;209.88;
12.65;203.05;
12.66;205.94;
12.67;209.86;
12.68;205.92;
12.69;205.36;
12.70;208.55;
12.71;207.92;
12.72;203.42;
12.73;207.62;
12.74;209.59;
12.75;203.62;
12.76;205.98;
12.77;209.94;
12.78;206.03;
12.79;203.16;
12.80;208.31;
12.81;209.48;
12.82;204.77;
12.83;206.94;
12.84;209.25;
12.85;205.02;
12.86;205.06;
12.87;209.12;
12.88;208.92;
12.89;204.39;
12.90;207.20;
12.91;209.42;
12.92;203.77;
12.93;205.30;
12.94;209.20;
12.95;207.14;
12.96;204.70;
12.97;207.50;
12.98;209.64;
12.99;204.98;
13.00;205.31;
13.01;208.84;
13.02;208.84;
13.03;205.98;
13.04;209.52;
13.05;212.45;
13.06;210.08;
13.07;210.23;
13.08;213.83;
13.09;213.11;
13.10;208.34;
13.11;212.47;
13.12;214.95;
13.13;209.98;
13.14;210.78;
13.15;214.30;
13.16;211.91;
13.17;208.50;
13.18;213.16;
13.19;215.11;
13.20;208.30;
13.21;210.11;
13.22;214.72;
13.23;212.20;
13.24;209.78;
13.25;213.25;
13.26;214.20;
13.27;208.56;
13.28;211.47;
13.29;214.73;
13.30;211.16;
13.31;210.12;
13.32;213.33;
13.33;214.50;
13.34;210.28;
13.35;212.20;
13.36;214.45;
13.37;211.14;
13.38;211.83;
13.39;213.89;
13.40;211.52;
13.41;211.33;
13.42;213.33;
13.43;212.64;
13.44;211.12;
13.45;212.95;
13.46;213.38;
13.47;209.84;
13.48;211.86;
13.49;214.22;
13.50;210.80;
13.51;210.55;
13.52;213.47;
13.53;213.02;
13.54;209.00;
13.55;212.59;
13.56;214.91;
13.57;210.28;
13.58;210.64;
13.59;213.83;
13.60;213.56;
13.61;209.59;
13.62;212.00;
13.63;214.50;
13.64;210.64;
13.65;210.50;
13.66;213.53;
13.67;213.28;
13.68;208.59;
13.69;212.11;
13.70;214.91;
13.71;210.58;
13.72;210.56;
13.73;205.36;
13.74;206.30;
13.75;209.22;
13.76;207.06;
13.77;204.02;
13.78;208.30;
13.79;209.94;
13.80;203.86;
13.81;205.55;
13.82;209.66;
13.83;207.62;
13.84;205.36;
13.85;208.11;
13.86;209.41;
13.87;203.84;
13.88;206.41;
13.89;210.20;
13.90;206.42;
13.91;203.69;
13.92;208.52;
13.93;209.70;
13.94;205.17;
13.95;207.22;
13.96;209.64;
13.97;205.47;
13.98;205.50;
13.99;209.34;
14.00;209.19;
14.01;204.81;
14.02;207.64;
14.03;209.77;
14.04;204.50;
14.05;205.66;
14.06;209.66;
14.07;207.56;
14.08;205.05;
14.09;208.17;
14.10;209.41;
14.11;204.02;
14.12;206.39;
14.13;210.03;
14.14;206.55;
14.15;203.80;
14.16;208.50;
14.17;209.66;
14.18;205.59;
14.19;207.34;
14.20;209.44;
14.21;205.64;
14.22;205.48;
14.23;209.27;
14.24;209.17;
14.25;203.50;
14.26;207.00;
14.27;210.58;
14.28;206.11;
14.29;205.62;
14.30;208.88;
14.31;208.45;
14.32;203.92;
14.33;207.80;
14.34;210.48;
14.35;205.42;
14.36;206.22;
14.37;209.61;
14.38;206.73;
14.39;203.75;
14.40;208.47;
14.41;209.64;
14.42;202.92;
14.43;196.69;
14.44;196.83;
14.45;200.08;
14.46;204.00;
14.47;206.52;
14.48;203.20;
14.49;196.09;
14.50;195.03;
14.51;197.41;
14.52;200.25;
14.53;202.98;
14.54;205.31;
14.55;201.94;
14.56;195.16;
14.57;194.08;
14.58;196.80;
14.59;199.75;
14.60;201.39;
14.61;202.84;
14.62;197.73;
14.63;193.58;
14.64;193.33;
14.65;195.11;
14.66;196.88;
14.67;197.59;
14.68;197.38;
14.69;195.62;
14.70;194.44;
14.71;193.61;
14.72;194.00;
14.73;195.53;
14.74;198.11;
14.75;201.41;
14.76;208.30;
14.77;217.84;
14.78;227.89;
14.79;236.73;
14.80;241.17;
14.81;235.56;
14.82;220.12;
14.83;213.38;
14.84;218.47;
14.85;225.77;
14.86;226.91;
14.87;214.80;
14.88;205.58;
14.89;208.38;
14.90;215.39;
14.91;221.95;
14.92;222.34;
14.93;210.59;
14.94;203.09;
14.95;206.16;
14.96;210.91;
14.97;214.34;
14.98;214.75;
14.99;209.53;
15.00;208.88;
15.01;211.48;
15.02;214.62;
15.03;216.12;
15.04;213.52;
15.05;207.27;
15.06;207.62;
15.07;209.52;
15.08;210.61;
15.09;206.48;
15.10;202.66;
15.11;204.12;
15.12;206.09;
15.13;207.06;
15.14;202.86;
15.15;200.23;
15.16;201.97;
15.17;203.97;
15.18;205.56;
15.19;205.17;
15.20;199.84;
15.21;200.03;
15.22;201.64;
15.23;203.31;
15.24;203.61;
15.25;201.14;
15.26;200.52;
15.27;201.44;
15.28;202.50;
15.29;202.61;
15.30;199.25;
15.31;197.55;
15.32;197.41;
15.33;197.67;
15.34;198.06;
15.35;198.31;
15.36;198.45;
15.37;198.39;
15.38;197.86;
15.39;197.33;
15.40;197.77;
15.41;198.38;
15.42;200.00;
15.43;204.14;
15.44;210.94;
15.45;218.38;
15.46;225.08;
15.47;228.48;
15.48;220.89;
15.49;216.42;
15.50;218.27;
