"Time [s]";"Pressure [mmHg]";
1.71;0.00;
1.72;0.00;
1.73;0.00;
1.74;0.00;
1.75;0.00;
1.76;0.00;
1.77;0.00;
1.78;0.00;
1.79;0.00;
1.80;0.00;
1.81;0.00;
1.82;0.00;
1.83;0.00;
1.84;0.00;
1.85;0.00;
1.86;0.00;
1.87;0.00;
1.88;0.00;
1.89;0.00;
1.90;0.00;
1.91;0.00;
1.92;0.00;
1.93;0.00;
1.94;0.00;
1.95;0.00;
1.96;0.00;
1.97;0.00;
1.98;0.00;
1.99;0.00;
2.00;0.00;
2.01;0.00;
2.02;0.00;
2.03;0.00;
2.04;0.00;
2.05;0.00;
2.06;0.00;
2.07;0.00;
2.08;0.00;
2.09;0.00;
2.10;0.00;
2.11;0.00;
2.12;0.00;
2.13;0.00;
2.14;0.00;
2.15;0.00;
2.16;0.00;
2.17;0.00;
2.18;0.00;
2.19;0.00;
2.20;0.00;
2.21;0.00;
2.22;0.00;
2.23;0.00;
2.24;0.00;
2.25;0.00;
2.26;0.00;
2.27;0.00;
2.28;0.00;
2.29;0.00;
2.30;0.00;
2.31;0.00;
2.32;0.00;
2.33;0.00;
2.34;0.00;
2.35;0.00;
2.36;0.00;
2.37;0.00;
2.38;0.00;
2.39;0.00;
2.40;0.00;
2.41;0.00;
2.42;0.00;
2.43;0.00;
2.44;0.00;
2.45;0.00;
2.46;0.00;
2.47;0.00;
2.48;0.00;
2.49;0.00;
2.50;0.00;
2.51;0.00;
2.52;0.00;
2.53;0.00;
2.54;0.00;
2.55;0.00;
2.56;0.00;
2.57;0.00;
2.58;0.00;
2.59;0.00;
2.60;0.00;
2.61;0.00;
2.62;0.00;
2.63;0.00;
2.64;0.00;
2.65;0.00;
2.66;0.00;
2.67;0.00;
2.68;0.00;
2.69;0.00;
2.70;0.00;
2.71;0.00;
2.72;0.00;
2.73;10.48;
2.74;49.22;
2.75;76.97;
2.76;99.31;
2.77;117.28;
2.78;132.86;
2.79;147.58;
2.80;159.42;
2.81;168.34;
2.82;174.34;
2.83;178.02;
2.84;180.03;
2.85;181.19;
2.86;181.47;
2.87;181.75;
2.88;181.75;
2.89;181.84;
2.90;181.86;
2.91;181.89;
2.92;181.98;
2.93;181.81;
2.94;181.94;
2.95;181.91;
2.96;181.92;
2.97;181.86;
2.98;181.84;
2.99;181.80;
3.00;181.84;
3.01;181.81;
3.02;181.83;
3.03;181.88;
3.04;181.89;
3.05;181.80;
3.06;181.72;
3.07;181.55;
3.08;181.55;
3.09;181.42;
3.10;181.47;
3.11;181.39;
3.12;181.36;
3.13;181.28;
3.14;181.31;
3.15;181.16;
3.16;181.12;
3.17;180.98;
3.18;180.94;
3.19;180.97;
3.20;180.92;
3.21;180.88;
3.22;180.69;
3.23;180.75;
3.24;180.72;
3.25;180.69;
3.26;180.64;
3.27;180.62;
3.28;180.53;
3.29;180.48;
3.30;180.58;
3.31;180.38;
3.32;180.38;
3.33;180.36;
3.34;180.25;
3.35;180.30;
3.36;180.22;
3.37;180.19;
3.38;180.16;
3.39;180.14;
3.40;180.16;
3.41;180.00;
3.42;179.91;
3.43;179.95;
3.44;179.95;
3.45;179.73;
3.46;179.81;
3.47;179.75;
3.48;179.70;
3.49;179.56;
3.50;179.59;
3.51;179.66;
3.52;179.47;
3.53;179.58;
3.54;179.52;
3.55;179.31;
3.56;179.47;
3.57;179.38;
3.58;179.33;
3.59;179.30;
3.60;179.19;
3.61;179.11;
3.62;179.20;
3.63;179.06;
3.64;179.05;
3.65;178.86;
3.66;179.00;
3.67;178.86;
3.68;178.91;
3.69;178.91;
3.70;178.88;
3.71;178.84;
3.72;178.88;
3.73;178.88;
3.74;178.81;
3.75;178.64;
3.76;178.75;
3.77;178.61;
3.78;178.66;
3.79;178.64;
3.80;178.72;
3.81;178.47;
3.82;178.56;
3.83;178.38;
3.84;178.28;
3.85;178.27;
3.86;178.28;
3.87;178.19;
3.88;178.27;
3.89;178.11;
3.90;178.38;
3.91;178.50;
3.92;178.34;
3.93;178.45;
3.94;178.38;
3.95;178.44;
3.96;178.39;
3.97;178.16;
3.98;178.12;
3.99;178.08;
4.00;178.00;
4.01;177.84;
4.02;178.00;
4.03;177.89;
4.04;177.95;
4.05;177.88;
4.06;177.86;
4.07;177.81;
4.08;177.77;
4.09;177.75;
4.10;177.75;
4.11;177.73;
4.12;177.75;
4.13;177.64;
4.14;177.56;
4.15;177.48;
4.16;177.55;
4.17;177.52;
4.18;177.61;
4.19;177.48;
4.20;177.53;
4.21;177.70;
4.22;177.72;
4.23;177.58;
4.24;177.39;
4.25;177.31;
4.26;177.30;
4.27;177.28;
4.28;177.16;
4.29;177.20;
4.30;177.22;
4.31;177.31;
4.32;177.30;
4.33;177.30;
4.34;177.17;
4.35;177.14;
4.36;177.06;
4.37;177.09;
4.38;177.11;
4.39;176.91;
4.40;176.92;
4.41;176.86;
4.42;176.81;
4.43;176.64;
4.44;176.78;
4.45;176.73;
4.46;176.84;
4.47;176.72;
4.48;176.59;
4.49;176.70;
4.50;176.69;
4.51;176.58;
4.52;176.62;
4.53;176.59;
4.54;176.58;
4.55;176.45;
4.56;176.48;
4.57;176.52;
4.58;176.50;
4.59;176.39;
4.60;176.50;
4.61;176.47;
4.62;176.45;
4.63;176.45;
4.64;176.42;
4.65;176.34;
4.66;176.27;
4.67;176.36;
4.68;176.31;
4.69;176.47;
4.70;176.50;
4.71;176.38;
4.72;176.22;
4.73;176.28;
4.74;176.30;
4.75;176.17;
4.76;176.33;
4.77;176.31;
4.78;176.47;
4.79;176.53;
4.80;176.70;
4.81;176.62;
4.82;176.52;
4.83;176.48;
4.84;176.56;
4.85;176.55;
4.86;176.39;
4.87;176.31;
4.88;176.33;
4.89;176.11;
4.90;176.02;
4.91;176.06;
4.92;176.08;
4.93;176.05;
4.94;175.94;
4.95;175.89;
4.96;175.75;
4.97;175.83;
4.98;175.75;
4.99;175.84;
5.00;175.80;
5.01;175.67;
5.02;175.75;
5.03;175.64;
5.04;175.62;
5.05;175.72;
5.06;175.69;
5.07;175.66;
5.08;175.73;
5.09;175.61;
5.10;175.77;
5.11;175.59;
5.12;175.58;
5.13;175.19;
5.14;174.34;
5.15;174.33;
5.16;174.89;
5.17;175.23;
5.18;175.73;
5.19;176.17;
5.20;173.41;
5.21;175.64;
5.22;175.89;
5.23;174.25;
5.24;177.66;
5.25;170.00;
5.26;175.42;
5.27;175.80;
5.28;171.22;
5.29;178.75;
5.30;168.84;
5.31;176.28;
5.32;179.88;
5.33;165.58;
5.34;175.02;
5.35;177.34;
5.36;166.78;
5.37;179.05;
5.38;173.83;
5.39;167.56;
5.40;181.03;
5.41;170.44;
5.42;170.14;
5.43;181.70;
5.44;167.39;
5.45;172.81;
5.46;180.78;
5.47;165.41;
5.48;176.00;
5.49;179.36;
5.50;165.09;
5.51;178.78;
5.52;176.20;
5.53;166.05;
5.54;181.08;
5.55;172.77;
5.56;168.59;
5.57;182.41;
5.58;169.20;
5.59;171.73;
5.60;181.92;
5.61;167.03;
5.62;175.25;
5.63;181.83;
5.64;167.17;
5.65;177.52;
5.66;181.33;
5.67;166.38;
5.68;177.84;
5.69;179.84;
5.70;165.62;
5.71;178.36;
5.72;180.23;
5.73;167.16;
5.74;179.12;
5.75;178.61;
5.76;165.97;
5.77;178.78;
5.78;177.66;
5.79;166.66;
5.80;179.86;
5.81;178.58;
5.82;166.75;
5.83;179.36;
5.84;176.95;
5.85;166.92;
5.86;180.23;
5.87;178.41;
5.88;171.83;
5.89;181.64;
5.90;173.61;
5.91;171.39;
5.92;182.69;
5.93;172.22;
5.94;171.36;
5.95;182.05;
5.96;170.53;
5.97;172.34;
5.98;182.91;
5.99;171.44;
6.00;172.59;
6.01;182.34;
6.02;169.97;
6.03;173.03;
6.04;182.58;
6.05;170.66;
6.06;173.80;
6.07;182.53;
6.08;169.77;
6.09;173.56;
6.10;182.69;
6.11;170.92;
6.12;173.61;
6.13;182.34;
6.14;170.22;
6.15;173.62;
6.16;181.27;
6.17;170.31;
6.18;174.98;
6.19;182.25;
6.20;169.86;
6.21;174.23;
6.22;181.94;
6.23;169.97;
6.24;174.30;
6.25;182.30;
6.26;172.31;
6.27;178.12;
6.28;180.12;
6.29;169.11;
6.30;178.03;
6.31;179.42;
6.32;167.89;
6.33;177.62;
6.34;180.72;
6.35;169.02;
6.36;177.19;
6.37;180.52;
6.38;168.50;
6.39;177.03;
6.40;181.14;
6.41;172.39;
6.42;180.09;
6.43;177.09;
6.44;170.44;
6.45;180.58;
6.46;176.05;
6.47;169.31;
6.48;180.25;
6.49;177.75;
6.50;169.55;
6.51;179.78;
6.52;176.95;
6.53;168.41;
6.54;179.55;
6.55;179.20;
6.56;168.09;
6.57;177.80;
6.58;181.06;
6.59;172.41;
6.60;180.17;
6.61;176.41;
6.62;170.94;
6.63;181.20;
6.64;175.94;
6.65;169.33;
6.66;180.48;
6.67;177.31;
6.68;170.53;
6.69;180.34;
6.70;176.25;
6.71;169.36;
6.72;180.00;
6.73;177.89;
6.74;169.70;
6.75;179.44;
6.76;177.28;
6.77;168.98;
6.78;179.48;
6.79;178.47;
6.80;173.52;
6.81;181.53;
6.82;177.75;
6.83;168.39;
6.84;178.77;
6.85;179.16;
6.86;168.55;
6.87;177.92;
6.88;179.92;
6.89;169.55;
6.90;177.78;
6.91;179.52;
6.92;169.08;
6.93;177.70;
6.94;180.42;
6.95;168.83;
6.96;174.34;
6.97;181.67;
6.98;173.55;
6.99;178.45;
7.00;181.02;
7.01;169.64;
7.02;174.36;
7.03;181.50;
7.04;171.98;
7.05;175.89;
7.06;179.88;
7.07;173.97;
7.08;179.22;
7.09;175.11;
7.10;173.58;
7.11;179.73;
7.12;173.98;
7.13;173.94;
7.14;180.38;
7.15;172.69;
7.16;174.11;
7.17;180.55;
7.18;172.75;
7.19;175.58;
7.20;179.98;
7.21;171.47;
7.22;175.84;
7.23;180.00;
7.24;171.16;
7.25;176.02;
7.26;180.05;
7.27;171.06;
7.28;176.61;
7.29;180.27;
7.30;170.56;
7.31;175.73;
7.32;180.05;
7.33;171.09;
7.34;176.16;
7.35;178.61;
7.36;171.69;
7.37;177.41;
7.38;178.61;
7.39;170.72;
7.40;177.45;
7.41;178.81;
7.42;170.36;
7.43;177.16;
7.44;179.34;
7.45;170.12;
7.46;176.45;
7.47;182.36;
7.48;172.36;
7.49;171.27;
7.50;180.97;
7.51;174.34;
7.52;171.05;
7.53;180.27;
7.54;175.53;
7.55;169.14;
7.56;177.80;
7.57;178.94;
7.58;170.30;
7.59;177.14;
7.60;179.22;
7.61;170.69;
7.62;177.09;
7.63;179.97;
7.64;171.25;
7.65;176.25;
7.66;180.11;
7.67;171.72;
7.68;176.27;
7.69;179.16;
7.70;171.84;
7.71;176.62;
7.72;179.11;
7.73;171.55;
7.74;176.39;
7.75;178.25;
7.76;174.09;
7.77;177.91;
7.78;176.73;
7.79;174.66;
7.80;178.05;
7.81;177.72;
7.82;177.03;
7.83;174.86;
7.84;177.19;
7.85;176.44;
7.86;173.48;
7.87;177.09;
7.88;177.75;
7.89;175.17;
7.90;175.78;
7.91;177.44;
7.92;174.75;
7.93;175.73;
7.94;177.81;
7.95;177.30;
7.96;174.45;
7.97;174.97;
7.98;177.53;
7.99;175.22;
8.00;174.73;
8.01;177.38;
8.02;175.14;
8.03;174.38;
8.04;177.64;
8.05;177.28;
8.06;175.56;
8.07;174.23;
8.08;177.09;
8.09;176.09;
8.10;174.09;
8.11;176.72;
8.12;176.59;
8.13;169.91;
8.14;161.17;
8.15;153.95;
8.16;145.16;
8.17;138.94;
8.18;131.86;
8.19;122.98;
8.20;120.05;
8.21;126.02;
8.22;121.73;
8.23;119.70;
8.24;125.80;
8.25;121.39;
8.26;119.61;
8.27;125.89;
8.28;121.47;
8.29;120.09;
8.30;125.05;
8.31;120.62;
8.32;121.28;
8.33;124.16;
8.34;120.59;
8.35;122.61;
8.36;123.08;
8.37;120.31;
8.38;122.20;
8.39;124.66;
8.40;120.08;
8.41;122.06;
8.42;124.33;
8.43;119.70;
8.44;121.92;
8.45;125.28;
8.46;119.45;
8.47;121.22;
8.48;125.39;
8.49;119.41;
8.50;119.25;
8.51;125.75;
8.52;121.28;
8.53;119.58;
8.54;125.33;
8.55;121.31;
8.56;119.39;
8.57;125.53;
8.58;121.53;
8.59;119.09;
8.60;125.09;
8.61;121.73;
8.62;118.88;
8.63;125.06;
8.64;123.27;
8.65;118.03;
8.66;123.94;
8.67;122.91;
8.68;119.22;
8.69;123.94;
8.70;122.25;
8.71;119.28;
8.72;124.28;
8.73;122.17;
8.74;118.84;
8.75;124.09;
8.76;122.41;
8.77;118.69;
8.78;124.45;
8.79;122.62;
8.80;120.92;
8.81;124.02;
8.82;121.91;
8.83;120.11;
8.84;123.98;
8.85;122.16;
8.86;118.89;
8.87;123.30;
8.88;123.72;
8.89;118.42;
8.90;122.06;
8.91;124.97;
8.92;120.52;
8.93;122.77;
8.94;123.67;
8.95;120.36;
8.96;121.45;
8.97;123.25;
8.98;120.98;
8.99;120.89;
9.00;123.34;
9.01;122.20;
9.02;120.53;
9.03;122.05;
9.04;123.27;
9.05;122.36;
9.06;122.31;
9.07;121.58;
9.08;121.19;
9.09;122.00;
9.10;122.08;
9.11;121.27;
9.12;121.42;
9.13;122.17;
9.14;121.86;
9.15;121.25;
9.16;121.70;
9.17;122.17;
9.18;121.91;
9.19;121.55;
9.20;121.67;
9.21;122.12;
9.22;121.80;
9.23;121.80;
9.24;121.84;
9.25;121.89;
9.26;121.92;
9.27;121.88;
9.28;121.86;
9.29;121.80;
9.30;121.78;
9.31;121.75;
9.32;121.86;
9.33;121.92;
9.34;121.80;
9.35;121.78;
9.36;121.78;
9.37;121.94;
9.38;121.92;
9.39;121.91;
9.40;121.98;
9.41;121.97;
9.42;121.84;
9.43;121.89;
9.44;122.05;
9.45;121.92;
9.46;121.75;
9.47;121.70;
9.48;121.95;
9.49;121.92;
9.50;121.77;
9.51;121.88;
9.52;121.75;
9.53;121.89;
9.54;121.97;
9.55;121.86;
9.56;121.83;
9.57;121.84;
9.58;122.05;
9.59;121.80;
9.60;121.86;
9.61;121.92;
9.62;121.81;
9.63;121.84;
9.64;121.77;
9.65;121.75;
9.66;121.95;
9.67;121.80;
9.68;122.00;
9.69;121.83;
9.70;121.86;
9.71;121.88;
9.72;121.88;
9.73;121.91;
9.74;121.88;
9.75;121.98;
9.76;121.94;
9.77;121.94;
9.78;121.78;
9.79;121.78;
9.80;121.94;
9.81;119.58;
9.82;111.06;
9.83;107.38;
9.84;106.08;
9.85;98.52;
9.86;96.42;
9.87;92.58;
9.88;91.64;
9.89;94.91;
9.90;95.33;
9.91;91.53;
9.92;92.78;
9.93;94.36;
9.94;93.55;
9.95;93.56;
9.96;93.11;
9.97;93.20;
9.98;93.12;
9.99;93.28;
10.00;93.28;
10.01;93.27;
10.02;93.22;
10.03;92.88;
10.04;93.14;
10.05;93.62;
10.06;93.22;
10.07;92.97;
10.08;93.31;
10.09;93.38;
10.10;93.19;
10.11;93.14;
10.12;93.38;
10.13;93.52;
10.14;93.31;
10.15;93.09;
10.16;93.20;
10.17;93.41;
10.18;93.41;
10.19;93.25;
10.20;93.33;
10.21;93.31;
10.22;93.45;
10.23;93.39;
10.24;93.11;
10.25;93.31;
10.26;93.47;
10.27;93.34;
10.28;93.48;
10.29;93.41;
10.30;93.50;
10.31;93.39;
10.32;93.52;
10.33;93.55;
10.34;93.50;
10.35;93.12;
10.36;93.33;
10.37;93.45;
10.38;93.53;
10.39;93.52;
10.40;93.27;
10.41;93.11;
10.42;93.17;
10.43;93.39;
10.44;93.66;
10.45;93.17;
10.46;93.14;
10.47;93.36;
10.48;93.48;
10.49;93.42;
10.50;93.44;
10.51;93.36;
10.52;93.33;
10.53;93.47;
10.54;93.44;
10.55;93.50;
10.56;93.47;
10.57;93.56;
10.58;93.47;
10.59;93.30;
10.60;93.45;
10.61;93.47;
10.62;93.52;
10.63;93.50;
10.64;93.30;
10.65;93.50;
10.66;93.58;
10.67;93.44;
10.68;93.36;
10.69;93.38;
10.70;93.78;
10.71;99.12;
10.72;104.00;
10.73;106.16;
10.74;109.39;
10.75;113.45;
10.76;116.19;
10.77;114.73;
10.78;111.89;
10.79;113.61;
10.80;115.14;
10.81;114.27;
10.82;113.39;
10.83;113.55;
10.84;114.39;
10.85;114.44;
10.86;114.11;
10.87;113.86;
10.88;113.97;
10.89;114.17;
10.90;114.30;
10.91;114.09;
10.92;114.12;
10.93;114.14;
10.94;114.14;
10.95;114.06;
10.96;114.19;
10.97;114.28;
10.98;114.31;
10.99;114.14;
11.00;114.19;
11.01;114.28;
11.02;114.17;
11.03;114.16;
11.04;114.12;
11.05;114.09;
11.06;114.11;
11.07;114.02;
11.08;114.12;
11.09;114.17;
11.10;114.02;
11.11;113.94;
11.12;114.09;
11.13;114.31;
11.14;114.31;
11.15;114.16;
11.16;114.09;
11.17;114.36;
11.18;114.42;
11.19;114.34;
11.20;114.28;
11.21;114.19;
11.22;114.08;
11.23;114.17;
11.24;114.28;
11.25;114.05;
11.26;113.89;
11.27;113.92;
11.28;113.88;
11.29;114.16;
11.30;114.09;
11.31;114.09;
11.32;114.23;
11.33;113.95;
11.34;113.92;
11.35;114.41;
11.36;114.19;
11.37;113.75;
11.38;113.84;
11.39;114.20;
11.40;114.27;
11.41;114.09;
11.42;113.97;
11.43;113.98;
11.44;114.05;
11.45;114.05;
11.46;114.00;
11.47;113.97;
11.48;114.14;
11.49;114.19;
11.50;114.05;
11.51;114.05;
11.52;114.11;
11.53;114.09;
11.54;114.17;
11.55;114.12;
11.56;114.12;
11.57;114.16;
11.58;114.06;
11.59;115.17;
11.60;120.72;
11.61;126.33;
11.62;128.80;
11.63;132.44;
11.64;137.22;
11.65;139.80;
11.66;139.08;
11.67;138.05;
11.68;137.52;
11.69;138.45;
11.70;138.75;
11.71;138.34;
11.72;138.12;
11.73;138.30;
11.74;138.50;
11.75;138.45;
11.76;138.25;
11.77;138.45;
11.78;138.44;
11.79;138.53;
11.80;138.50;
11.81;138.39;
11.82;138.31;
11.83;138.47;
11.84;138.56;
11.85;138.55;
11.86;138.25;
11.87;138.48;
11.88;138.50;
11.89;138.52;
11.90;138.41;
11.91;138.47;
11.92;138.55;
11.93;138.33;
11.94;138.28;
11.95;138.44;
11.96;138.48;
11.97;138.41;
11.98;138.48;
11.99;138.53;
12.00;138.38;
12.01;138.56;
12.02;138.62;
12.03;138.80;
12.04;138.61;
12.05;138.61;
12.06;138.48;
12.07;138.52;
12.08;138.50;
12.09;138.44;
12.10;138.38;
12.11;138.44;
12.12;138.33;
12.13;138.36;
12.14;138.39;
12.15;138.39;
12.16;138.39;
12.17;138.36;
12.18;138.31;
12.19;138.31;
12.20;138.39;
12.21;138.39;
12.22;138.34;
12.23;138.30;
12.24;138.30;
12.25;138.53;
12.26;138.39;
12.27;138.28;
12.28;138.39;
12.29;138.48;
12.30;138.34;
12.31;138.39;
12.32;138.42;
12.33;138.42;
12.34;138.47;
12.35;138.42;
12.36;138.45;
12.37;138.48;
12.38;138.62;
12.39;138.38;
12.40;138.47;
12.41;138.44;
12.42;138.52;
12.43;138.39;
12.44;138.50;
12.45;138.44;
12.46;138.72;
12.47;138.91;
12.48;138.95;
12.49;139.20;
12.50;139.47;
12.51;139.22;
12.52;139.28;
12.53;139.27;
12.54;139.34;
12.55;139.34;
12.56;139.25;
12.57;139.20;
12.58;139.27;
12.59;139.17;
12.60;139.31;
12.61;139.39;
12.62;139.30;
12.63;139.20;
12.64;139.33;
12.65;139.25;
12.66;139.19;
12.67;139.20;
12.68;139.34;
12.69;139.27;
12.70;139.33;
12.71;139.23;
12.72;139.28;
12.73;139.23;
12.74;139.22;
12.75;139.30;
12.76;139.34;
12.77;139.23;
12.78;139.38;
12.79;139.33;
12.80;139.27;
12.81;139.31;
12.82;139.41;
12.83;139.38;
12.84;139.55;
12.85;139.42;
12.86;139.67;
12.87;139.50;
12.88;139.48;
12.89;139.38;
12.90;139.42;
12.91;139.38;
12.92;139.33;
12.93;139.27;
12.94;139.23;
12.95;139.17;
12.96;139.23;
12.97;139.17;
12.98;139.22;
12.99;139.11;
13.00;139.27;
13.01;139.30;
13.02;139.36;
13.03;139.23;
13.04;139.19;
13.05;139.30;
13.06;139.36;
13.07;139.25;
13.08;139.22;
13.09;139.17;
13.10;139.16;
13.11;139.25;
13.12;139.34;
13.13;139.30;
13.14;139.30;
13.15;139.28;
13.16;139.34;
13.17;139.28;
13.18;139.38;
13.19;139.36;
13.20;139.27;
13.21;139.30;
13.22;139.33;
13.23;139.17;
13.24;139.36;
13.25;139.19;
13.26;139.17;
13.27;138.50;
13.28;137.73;
13.29;137.19;
13.30;136.77;
13.31;136.14;
13.32;135.59;
13.33;135.52;
13.34;135.86;
13.35;136.14;
13.36;135.92;
13.37;135.75;
13.38;135.81;
13.39;135.89;
13.40;136.09;
13.41;135.92;
13.42;135.92;
13.43;135.91;
13.44;135.86;
13.45;135.86;
13.46;135.98;
13.47;135.86;
13.48;135.86;
13.49;135.92;
13.50;135.94;
13.51;135.84;
13.52;135.81;
13.53;135.92;
13.54;135.88;
13.55;135.81;
13.56;135.95;
13.57;135.97;
13.58;136.02;
13.59;135.80;
13.60;135.94;
13.61;135.89;
13.62;135.88;
13.63;135.81;
13.64;135.89;
13.65;135.94;
13.66;135.86;
13.67;135.95;
13.68;135.91;
13.69;135.91;
13.70;135.98;
13.71;135.88;
13.72;136.09;
13.73;136.22;
13.74;136.23;
13.75;135.94;
13.76;135.97;
13.77;136.09;
13.78;136.09;
13.79;135.91;
13.80;135.94;
13.81;135.83;
13.82;135.91;
13.83;135.81;
13.84;135.88;
13.85;135.91;
13.86;135.88;
13.87;135.78;
13.88;135.86;
13.89;135.83;
13.90;135.88;
13.91;136.02;
13.92;135.77;
13.93;135.67;
13.94;135.89;
13.95;135.94;
13.96;135.83;
13.97;135.81;
13.98;135.83;
13.99;135.92;
14.00;135.88;
14.01;135.95;
14.02;135.89;
14.03;135.88;
14.04;135.97;
14.05;136.02;
14.06;136.12;
14.07;135.89;
14.08;135.95;
14.09;135.98;
14.10;136.08;
14.11;136.08;
14.12;135.91;
14.13;135.77;
14.14;135.77;
14.15;135.38;
14.16;135.28;
14.17;132.73;
14.18;132.61;
14.19;131.91;
14.20;131.80;
14.21;130.88;
14.22;130.27;
14.23;130.64;
14.24;131.16;
14.25;131.06;
14.26;130.81;
14.27;130.78;
14.28;130.86;
14.29;130.91;
14.30;130.94;
14.31;130.83;
14.32;130.92;
14.33;130.81;
14.34;130.91;
14.35;131.00;
14.36;131.08;
14.37;130.98;
14.38;130.88;
14.39;130.91;
14.40;131.08;
14.41;130.97;
14.42;131.06;
14.43;131.02;
14.44;131.03;
14.45;130.81;
14.46;130.91;
14.47;131.14;
14.48;131.05;
14.49;130.91;
14.50;130.88;
14.51;130.94;
14.52;131.02;
14.53;130.94;
14.54;131.02;
14.55;131.08;
14.56;131.09;
14.57;130.92;
14.58;131.03;
14.59;131.06;
14.60;130.98;
14.61;130.92;
14.62;130.97;
14.63;131.09;
14.64;131.03;
14.65;131.11;
14.66;131.28;
14.67;131.14;
14.68;131.20;
14.69;131.19;
14.70;131.06;
14.71;131.02;
14.72;131.09;
14.73;131.03;
14.74;130.94;
14.75;130.95;
14.76;130.81;
14.77;131.02;
14.78;131.22;
14.79;130.78;
14.80;130.86;
14.81;130.92;
14.82;131.08;
14.83;130.91;
14.84;130.83;
14.85;130.86;
14.86;131.00;
14.87;131.06;
14.88;130.88;
14.89;131.03;
14.90;130.91;
14.91;130.92;
14.92;130.94;
14.93;131.09;
14.94;130.97;
14.95;130.86;
14.96;131.03;
14.97;131.19;
14.98;131.05;
14.99;130.94;
15.00;130.97;
15.01;131.03;
15.02;131.14;
15.03;131.02;
15.04;130.89;
15.05;130.91;
15.06;131.72;
15.07;136.72;
15.08;137.47;
15.09;136.28;
15.10;136.12;
15.11;135.55;
15.12;135.66;
15.13;135.92;
15.14;135.98;
15.15;135.83;
15.16;135.81;
15.17;135.92;
15.18;135.73;
15.19;135.73;
15.20;135.77;
15.21;135.84;
15.22;135.77;
15.23;135.80;
15.24;135.84;
15.25;135.94;
15.26;135.75;
15.27;135.94;
15.28;135.92;
15.29;135.91;
15.30;135.84;
15.31;135.88;
15.32;135.98;
15.33;135.78;
15.34;135.81;
15.35;136.00;
15.36;135.86;
15.37;135.91;
15.38;135.84;
15.39;135.91;
15.40;135.97;
15.41;135.86;
15.42;135.77;
15.43;135.88;
15.44;135.91;
15.45;135.94;
15.46;135.80;
15.47;135.80;
15.48;135.80;
15.49;135.83;
15.50;135.89;
